column	row	N	corrected-left-p-value	corrected-right-p-value	corrected-two-tail-p-value	distribution	expected-mean	expected-stdev	left-p-value	observed	probability	right-p-value	two-tail-p-value
lung	Glycosaminoglycan degradation	21	0.9741985456814962	1	1	BINOMIAL	0.5100502512562815	0.705451696486028	0.5966966092299164	0	0.024288107202680067	1	1
bones and joints	Glycosaminoglycan degradation	21	1	1	1	BINOMIAL	1.9944440813125042	1.3435120733163033	0.12299485237225295	0	0.09497352768154782	1	1
cervix uteri	Glycosaminoglycan degradation	21	1	1	1	BINOMIAL	1.2493547158634113	1.0839865099116996	0.8739352279423319	2	0.05949308170778149	0.3578203108606561	1
mouth, nos	Glycosaminoglycan degradation	20	1	1	1	BINOMIAL	0.6570184426229508	0.7971416316600309	0.8610053316230302	1	0.03285092213114754	0.48729395089292926	1
lymph nodes	Glycosaminoglycan degradation	21	0.8941539654985861	1	1	BINOMIAL	1.6934628975265018	1.2477580706965838	0.4861962187398562	1	0.08064109035840485	0.8289248718354012	1
stomach	Glycosaminoglycan degradation	20	1	1	1	BINOMIAL	0.9379831644047415	0.9455117892281434	0.7591874685087394	1	0.046899158220237075	0.6173717228119107	1
HR systems	Glycosaminoglycan degradation	21	0.9322068645811776	1	1	BINOMIAL	0.9890987767329616	0.9708307174603847	0.7399391987613098	1	0.04709994174918865	0.6369266073181745	1
thyroid gland	Glycosaminoglycan degradation	21	1	0.8137974789265503	1	BINOMIAL	0.8816131317902692	0.9190221007097087	0.9895248201034684	3	0.041981577704298535	0.05594857667620033	1
pancreas	Glycosaminoglycan degradation	21	1	1	1	BINOMIAL	0.5397222978491696	0.7251557499710296	0.5788110509167207	0	0.02570106180234141	1	1
prostate gland	Glycosaminoglycan degradation	21	1	1	1	BINOMIAL	0.867461229178633	0.9119366317955585	0.4123483272432207	0	0.04130767757993491	1	1
skin	SNARE interactions in vesicular transport	37	1	1	1	BINOMIAL	4.585664113739263	2.00432813333112	0.14630492862873795	2	0.12393686793889899	0.9533765343445098	1
liver	SNARE interactions in vesicular transport	35	0.823178507464347	1	1	BINOMIAL	3.629644658280679	1.8036727822849077	0.10940980162500813	1	0.10370413309373369	0.9783330000803582	1
testis	SNARE interactions in vesicular transport	35	0.9849985936564887	1	1	BINOMIAL	3.327636152954809	1.735298269849278	0.3407227839692256	2	0.09507531865585168	0.8582816951689307	1
kidney	SNARE interactions in vesicular transport	37	0.949265005066587	1	1	BINOMIAL	3.018491092963229	1.6650045204170527	0.18392009473165122	1	0.08158084035035755	0.9570943384513226	1
adrenal cortex	SNARE interactions in vesicular transport	37	1	0.3097641619579311	1	BINOMIAL	5.532856598823679	2.1692145297401844	0.9588859104372851	9	0.1495366648330724	0.09099322257514227	1
brain, nos	SNARE interactions in vesicular transport	37	0.820114683886136	1	1	BINOMIAL	3.6635213472686496	1.81680519406001	0.2767887058115709	2	0.09901409046672026	0.8930349569240569	1
colon, nos	SNARE interactions in vesicular transport	37	0.9193460170684905	1	1	BINOMIAL	3.218807647157471	1.714289390841605	0.03447547564006839	0	0.08699480127452625	1	1
ovary	SNARE interactions in vesicular transport	32	1	1	1	BINOMIAL	2.668932609974508	1.5640756279928463	0.2410281383234006	1	0.08340414406170338	0.9383841475944025	1
urinary bladder	SNARE interactions in vesicular transport	33	0.8457225083468726	1	1	BINOMIAL	2.2024322122657978	1.4336809517350921	0.10234858381267883	0	0.06674037006866054	1	1
breast	SNARE interactions in vesicular transport	37	1	1	1	BINOMIAL	1.3306574616681384	1.132608527124121	0.2579022160809565	0	0.03596371518021996	1	1
lung	SNARE interactions in vesicular transport	37	0.9910732928472522	1	1	BINOMIAL	0.8986599664991625	0.9363937296319715	0.40262352521919625	0	0.024288107202680067	1	1
bones and joints	SNARE interactions in vesicular transport	32	1	1	1	BINOMIAL	3.0391528858095302	1.65846730901777	0.6381955141773296	3	0.09497352768154782	0.597020335245755	1
cervix uteri	SNARE interactions in vesicular transport	37	0.9188429241877267	1	1	BINOMIAL	2.201244023187915	1.4388485787801408	0.10336982897111925	0	0.05949308170778149	1	1
mouth, nos	SNARE interactions in vesicular transport	34	1	1	1	BINOMIAL	1.1169313524590163	1.0393455284810476	0.3212006019189057	0	0.03285092213114754	1	1
lymph nodes	SNARE interactions in vesicular transport	37	0.9150884694844977	1	1	BINOMIAL	2.983720343260979	1.6562336433776064	0.41750911420230213	2	0.08064109035840485	0.8108220206174068	1
stomach	SNARE interactions in vesicular transport	34	1	1	1	BINOMIAL	1.5945713794880605	1.2327965460967143	0.19530843765806077	0	0.046899158220237075	1	1
HR systems	SNARE interactions in vesicular transport	37	0.8254523172154485	1	1	BINOMIAL	1.74269784471998	1.2886492454299705	0.47463508239888286	1	0.04709994174918865	0.8322154067684497	1
thyroid gland	SNARE interactions in vesicular transport	34	1	1	1	BINOMIAL	1.4273736419461502	1.169380282236587	0.23265439211274053	0	0.041981577704298535	1	1
pancreas	SNARE interactions in vesicular transport	33	1	1	1	BINOMIAL	0.8481350394772665	0.9090308401869158	0.4234903955300218	0	0.02570106180234141	1	1
prostate gland	SNARE interactions in vesicular transport	36	1	1	1	BINOMIAL	1.4870763928776567	1.1940053269160626	0.21900446939480014	0	0.04130767757993491	1	1
skin	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	2.850547962594677	1.5802721209339494	0.20281167927834465	1	0.12393686793889899	0.952322410239706	1
liver	Maturity onset diabetes of the young	22	1	1	1	BINOMIAL	2.281490928062141	1.4299968144042277	0.5969827742195695	2	0.10370413309373369	0.681137075438973	1
testis	Maturity onset diabetes of the young	23	1	0.996633190208069	1	BINOMIAL	2.1867323290845886	1.4067082341700494	0.8302934258318342	3	0.09507531865585168	0.37608799630493167	1
kidney	Maturity onset diabetes of the young	23	0.9415648790224015	1	1	BINOMIAL	1.8763593280582236	1.3127392571550534	0.14123473185336022	0	0.08158084035035755	1	1
adrenal cortex	Maturity onset diabetes of the young	23	1	0.804999371087943	1	BINOMIAL	3.4393432911606654	1.7102734770160288	0.7461591762486323	4	0.1495366648330724	0.4578433923062675	1
brain, nos	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	2.277324080734566	1.4324234388555197	0.5983318314990451	2	0.09901409046672026	0.6793788010788748	1
colon, nos	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	2.000880429314104	1.3515969199401996	0.6766137701568147	2	0.08699480127452625	0.6065550174413443	1
ovary	Maturity onset diabetes of the young	22	1	0.4025089487654408	1	BINOMIAL	1.8348911693574743	1.296863000447941	0.9680311708935997	4	0.08340414406170338	0.10578760832937867	1
urinary bladder	Maturity onset diabetes of the young	22	1	1	1	BINOMIAL	1.468288141510532	1.170595595232911	0.5630452624311604	1	0.06674037006866054	0.7811963519944423	1
breast	Maturity onset diabetes of the young	25	1	1	1	BINOMIAL	0.8990928795054989	0.930998474363089	0.4002529204228039	0	0.03596371518021996	1	1
lung	Maturity onset diabetes of the young	25	0.9722320647092734	1	1	BINOMIAL	0.6072026800670016	0.7697109043529133	0.5408040859945333	0	0.024288107202680067	1	1
bones and joints	Maturity onset diabetes of the young	22	1	1	1	BINOMIAL	2.089417608994052	1.3751284477705863	0.368301207717998	1	0.09497352768154782	0.8886864026442111	1
cervix uteri	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	1.3683408792789742	1.1344311629816648	0.24396407239897105	0	0.05949308170778149	1	1
mouth, nos	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	0.7555712090163935	0.8548391650272342	0.4638191841714098	0	0.03285092213114754	1	1
lymph nodes	Maturity onset diabetes of the young	23	0.85686671109827	1	1	BINOMIAL	1.8547450782433115	1.305824035924016	0.14459625749783306	0	0.08064109035840485	1	1
stomach	Maturity onset diabetes of the young												
HR systems	Maturity onset diabetes of the young	23	0.7535482629545862	1	1	BINOMIAL	1.0832986602313388	1.0160095257611854	0.32967736504263145	0	0.04709994174918865	1	1
thyroid gland	Maturity onset diabetes of the young	22	1	1	1	BINOMIAL	0.9235947094945678	0.940649109089379	0.764506892209128	1	0.041981577704298535	0.6107533082469923	1
pancreas	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	0.5911244214538525	0.7589017697733967	0.5494412642349781	0	0.02570106180234141	1	1
prostate gland	Maturity onset diabetes of the young	23	1	1	1	BINOMIAL	0.9500765843385028	0.9543747309712272	0.3789856236792016	0	0.04130767757993491	1	1
skin	RNA polymerase	29	1	0.9860400115268461	1	BINOMIAL	3.5941691702280707	1.7744630456640826	0.5081136668223902	3	0.12393686793889899	0.7148790083569634	1
liver	RNA polymerase	29	0.6002813090299478	1	1	BINOMIAL	3.007419859718277	1.6418093647915748	0.04179173670461662	0	0.10370413309373369	1	1
testis	RNA polymerase	26	0.939996234792761	1	1	BINOMIAL	2.471958285052144	1.4956390150690904	0.27786052223433816	1	0.09507531865585168	0.9255399588783028	1
kidney	RNA polymerase	29	0.8475925308383515	1	1	BINOMIAL	2.365844370160369	1.4740545438702477	0.08475925308383515	0	0.08158084035035755	1	1
adrenal cortex	RNA polymerase	29	1	1	1	BINOMIAL	4.336563280159099	1.9204395513544652	0.35126159612820407	3	0.1495366648330724	0.8298962253547794	1
brain, nos	RNA polymerase	29	1	1	1	BINOMIAL	2.8714086235348875	1.6084460545250758	0.6777644594778998	3	0.09901409046672026	0.5580267051885635	1
colon, nos	RNA polymerase	29	1	0.4208477698944614	1	BINOMIAL	2.522849236961261	1.517687210510198	0.9640186915437684	5	0.08699480127452625	0.10258164391177495	1
ovary	RNA polymerase	24	1	1	1	BINOMIAL	2.001699457480881	1.354529227281904	0.12367141952341033	0	0.08340414406170338	1	1
urinary bladder	RNA polymerase	24	1	1	1	BINOMIAL	1.601768881647853	1.22264722374126	0.5176543723999273	1	0.06674037006866054	0.8094278128188206	1
breast	RNA polymerase	29	1	1	1	BINOMIAL	1.0429477402263787	1.0027160439272043	0.34570688659155674	0	0.03596371518021996	1	1
lung	RNA polymerase	29	0.9927028068866656	1	1	BINOMIAL	0.7043551088777219	0.8290040147577963	0.49014701090029117	0	0.024288107202680067	1	1
bones and joints	RNA polymerase	24	1	1	1	BINOMIAL	2.2793646643571477	1.4362748209554057	0.3208011432318825	1	0.09497352768154782	0.9088260472681832	1
cervix uteri	RNA polymerase	29	1	1	1	BINOMIAL	1.725299369525663	1.273835151487071	0.1688487467291177	0	0.05949308170778149	1	1
mouth, nos	RNA polymerase	27	1	1	1	BINOMIAL	0.8869748975409837	0.9261948791963721	0.4058096740846072	0	0.03285092213114754	1	1
lymph nodes	RNA polymerase	29	1	1	1	BINOMIAL	2.3385916203937405	1.4662895492439958	0.9201935436008675	4	0.08064109035840485	0.2025601859266921	1
stomach	RNA polymerase	28	1	1	1	BINOMIAL	1.3131764301666382	1.1187446361869928	0.6195296235140058	1	0.046899158220237075	0.7394519139436246	1
HR systems	RNA polymerase	29	0.8227198895825089	1	1	BINOMIAL	1.3658983107264708	1.1408613324396348	0.24681596687475266	0	0.04709994174918865	1	1
thyroid gland	RNA polymerase	26	1	1	1	BINOMIAL	1.091521020311762	1.022593392205166	0.3278841112785492	0	0.041981577704298535	1	1
pancreas	RNA polymerase	27	1	1	1	BINOMIAL	0.693928668663218	0.8222493326622334	0.4950968803071472	0	0.02570106180234141	1	1
prostate gland	RNA polymerase	29	1	1	1	BINOMIAL	1.1979226498181124	1.0716525776732517	0.29423764247981943	0	0.04130767757993491	1	1
skin	Glycerolipid metabolism	43	1	1	1	BINOMIAL	5.329285321372657	2.160738390062291	0.20317912838871957	3	0.12393686793889899	0.9149530093856288	1
liver	Glycerolipid metabolism	42	1	0.9229497902374364	1	BINOMIAL	4.355573589936815	1.9758245384310966	0.7336490716520601	5	0.10370413309373369	0.4439505320129441	1
testis	Glycerolipid metabolism	39	0.9324505238293967	1	1	BINOMIAL	3.7079374275782158	1.831776213159036	0.2697655603531588	2	0.09507531865585168	0.8964278607356709	1
kidney	Glycerolipid metabolism	43	1	0.9394475398230802	1	BINOMIAL	3.5079761350653746	1.794935233939582	0.7281095885449431	4	0.08158084035035755	0.4697237699115401	1
adrenal cortex	Glycerolipid metabolism	43	1	1	1	BINOMIAL	6.430076587822113	2.3384919029703677	0.3620093328158042	5	0.1495366648330724	0.7907810519259071	1
brain, nos	Glycerolipid metabolism	43	0.770633223862441	1	1	BINOMIAL	4.257605890068971	1.9585818633128513	0.18784184831647	2	0.09901409046672026	0.9353323429145317	1
colon, nos	Glycerolipid metabolism	43	1	0.7486698374494775	1	BINOMIAL	3.7407764548046285	1.8480661109674819	0.832786820432608	5	0.08699480127452625	0.3181846809160279	1
ovary	Glycerolipid metabolism	37	1	0.7752907566282443	1	BINOMIAL	3.085953330283025	1.681835911781053	0.8077572465186155	4	0.08340414406170338	0.37273594068665594	1
urinary bladder	Glycerolipid metabolism	37	0.9070068216229872	1	1	BINOMIAL	2.4693936925404403	1.518086112068441	0.28307856216258837	1	0.06674037006866054	0.9223588861020255	1
breast	Glycerolipid metabolism	43	1	1	1	BINOMIAL	1.5464397527494582	1.2209930523709818	0.20702145480378237	0	0.03596371518021996	1	1
lung	Glycerolipid metabolism	43	0.9583424539674203	1	1	BINOMIAL	1.0443886097152428	1.0094663873558252	0.34739913956318985	0	0.024288107202680067	1	1
bones and joints	Glycerolipid metabolism	37	1	1	1	BINOMIAL	3.5140205242172695	1.7833344046159694	0.5281162930106922	3	0.09497352768154782	0.6956075844930432	1
cervix uteri	Glycerolipid metabolism	43	1	0.9159368974529785	1	BINOMIAL	2.5582025134346043	1.5511309300886844	0.8894797831790727	4	0.05949308170778149	0.25188264679956907	1
mouth, nos	Glycerolipid metabolism	38	1	1	1	BINOMIAL	1.2483350409836067	1.0987839113122613	0.6437618819540538	1	0.03285092213114754	0.7189717113289567	1
lymph nodes	Glycerolipid metabolism	43	0.8137425112026619	1	1	BINOMIAL	3.4675668854114083	1.7854799105229762	0.3153252230910315	2	0.08064109035840485	0.8716091611303292	1
stomach	Glycerolipid metabolism	40	1	1	1	BINOMIAL	1.875966328809483	1.3371555957100916	0.14640439850392534	0	0.046899158220237075	1	1
HR systems	Glycerolipid metabolism	43	0.7730059468624297	1	1	BINOMIAL	2.0252974952151117	1.3892106036039684	0.12561346636514484	0	0.04709994174918865	1	1
thyroid gland	Glycerolipid metabolism	40	1	1	1	BINOMIAL	1.6792631081719414	1.2683709999484611	0.4951503054492462	1	0.041981577704298535	0.820131787620866	1
pancreas	Glycerolipid metabolism	43	1	1	1	BINOMIAL	1.1051456575006806	1.0376619105742806	0.69666017115053	1	0.02570106180234141	0.6735881944435198	1
prostate gland	Glycerolipid metabolism	43	1	1	1	BINOMIAL	1.776230135937201	1.3049360881568657	0.46502199155693014	1	0.04130767757993491	0.8369924486524951	1
skin	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	3.0984216984724746	1.647547576736366	0.16600858209638855	1	0.12393686793889899	0.9634080881972168	1
liver	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	24	1	0.5768665085742778	1	BINOMIAL	2.4888991942496084	1.493582960853618	0.9039209940728636	4	0.10370413309373369	0.23366744651109989	1
testis	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	21	0.6096888463204867	1	1	BINOMIAL	1.9965816917728854	1.3441562599657597	0.1227046734733055	0	0.09507531865585168	1	1
kidney	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	0.9076618209396156	1	1	BINOMIAL	2.0395210087589386	1.3686252850770277	0.11913061399832454	0	0.08158084035035755	1	1
adrenal cortex	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	3.73841662082681	1.783083359686766	0.25576232778651037	2	0.1495366648330724	0.9059322010765453	1
brain, nos	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	0.8346838888308904	1	1	BINOMIAL	2.4753522616680064	1.4934046701728938	0.2764890381752324	1	0.09901409046672026	0.9262180756474223	1
colon, nos	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	2.174870031863156	1.4091371990133885	0.34755036952183754	1	0.08699480127452625	0.8972383044984923	1
ovary	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis												
urinary bladder	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis												
breast	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	0.8990928795054989	0.930998474363089	0.4002529204228039	0	0.03596371518021996	1	1
lung	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	0.9614294862125037	1	1	BINOMIAL	0.6072026800670016	0.7697109043529133	0.5408040859945333	0	0.024288107202680067	1	1
bones and joints	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis												
cervix uteri	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	1.4873270426945373	1.1827262461860386	0.557066254481072	1	0.05949308170778149	0.7842007836179864	1
mouth, nos	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis												
lymph nodes	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	2.016027258960121	1.3614156685617038	0.8620110029214294	3	0.08064109035840485	0.3276897144256758	1
stomach	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	24	1	1	1	BINOMIAL	1.1255797972856898	1.0357562706946486	0.3157420866663248	0	0.046899158220237075	1	1
HR systems	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	0.7851885991290088	1	1	BINOMIAL	1.1774985437297163	1.0592631547025	0.2993531534179346	0	0.04709994174918865	1	1
thyroid gland	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	22	1	1	1	BINOMIAL	0.9235947094945678	0.940649109089379	0.3892466917530078	0	0.041981577704298535	1	1
pancreas	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	23	1	1	1	BINOMIAL	0.5911244214538525	0.7589017697733967	0.5494412642349781	0	0.02570106180234141	1	1
prostate gland	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	25	1	1	1	BINOMIAL	1.0326919394983727	0.9950044390967189	0.34832226412984624	0	0.04130767757993491	1	1
skin	Basal transcription factors	34	1	1	1	BINOMIAL	4.213853509922566	1.9213541328837396	0.37795054498504993	3	0.12393686793889899	0.810497076187212	1
liver	Basal transcription factors	32	1	0.9005999474501797	1	BINOMIAL	3.318532258999478	1.7246410490117494	0.7664291196128277	4	0.10370413309373369	0.427499975055465	1
testis	Basal transcription factors	34	0.9713452846175422	1	1	BINOMIAL	3.2325608342989574	1.7103286476299104	0.3604363005813521	2	0.09507531865585168	0.8469100106467502	1
kidney	Basal transcription factors	34	0.9628320598653349	1	1	BINOMIAL	2.7737485719121566	1.596077639870617	0.22265491384385871	1	0.08158084035035755	0.9446150463002285	1
adrenal cortex	Basal transcription factors	34	1	0.8573722656690785	1	BINOMIAL	5.084246604324462	2.0794146589665345	0.6003124507998295	5	0.1495366648330724	0.5894434326474915	1
brain, nos	Basal transcription factors	34	0.7057034269119432	1	1	BINOMIAL	3.366479075868489	1.7415941582630914	0.136730038964189	1	0.09901409046672026	0.9711323141635402	1
colon, nos	Basal transcription factors	34	1	0.7723333123917161	1	BINOMIAL	2.9578232433338925	1.6433222441368236	0.8304436417328641	4	0.08699480127452625	0.342722907373824	1
ovary	Basal transcription factors	33	1	1	1	BINOMIAL	2.7523367540362114	1.5883263086961237	0.0564768349750764	0	0.08340414406170338	1	1
urinary bladder	Basal transcription factors	34	0.8331274904513178	1	1	BINOMIAL	2.2691725823344586	1.455241273617471	0.09551780145301733	0	0.06674037006866054	1	1
