samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-32-2495	MDM2	-	-	-	-
TCGA-16-0861	MDM2	-	-	-	-
TCGA-02-0333	MDM2	-	-	-	-
TCGA-06-0148	MDM2	-	-	-	-
TCGA-19-5950	MDM2	-	-	-	-
TCGA-14-0787	MDM2	-	-	-	-0.027
TCGA-02-0043	MDM2	-	-	-	-
TCGA-02-0260	MDM2	-	-	-	-
TCGA-06-5415	MDM2	-	-	-	0.036
TCGA-28-1749	MDM2	-	-	-	-
TCGA-28-1757	MDM2	-	-	-	-
TCGA-12-0780	MDM2	-	-	-	-
TCGA-12-5299	MDM2	-	-	-	-0.058
TCGA-02-0009	MDM2	-	-	-	-
TCGA-02-0422	MDM2	-	-	-	-
TCGA-02-0038	MDM2	-	-	-	-
TCGA-12-0615	MDM2	-	-	-	-
TCGA-32-4719	MDM2	-	-	-	-
TCGA-19-1786	MDM2	-	-	-	-
TCGA-19-5959	MDM2	-	-	-	-
TCGA-19-5952	MDM2	-	-	-	-
TCGA-27-1837	MDM2	-	-	-	-0.004
TCGA-19-2631	MDM2	-	-	-	-
TCGA-41-2572	MDM2	-	-	-	0.09
TCGA-12-3653	MDM2	-	-	-	0.099
TCGA-08-0358	MDM2	-	-	-	-
TCGA-19-2619	MDM2	-	-	-	-0.098
TCGA-27-1833	MDM2	-	-	-	-
TCGA-02-0317	MDM2	-	-	-	-
TCGA-06-0877	MDM2	-	-	-	-
TCGA-12-0688	MDM2	-	-	-	-
TCGA-19-5951	MDM2	-	-	-	-
TCGA-14-1453	MDM2	-	-	-	-
TCGA-06-0145	MDM2	-	-	-	-
TCGA-26-1443	MDM2	-	-	-	-
TCGA-87-5896	MDM2	-	-	-	-
TCGA-06-2564	MDM2	-	-	-	0.193
TCGA-06-0126	MDM2	-	-	-	-
TCGA-27-2523	MDM2	-	-	-	-0.018
TCGA-28-2514	MDM2	-	-	-	-0.12
TCGA-06-5414	MDM2	-	-	-	-0.057
TCGA-02-0290	MDM2	-	-	-	-
TCGA-12-0657	MDM2	-	-	-	-
TCGA-08-0531	MDM2	-	-	-	-
TCGA-12-0819	MDM2	-	-	-	-
TCGA-16-1055	MDM2	-	-	-	-
TCGA-06-0127	MDM2	-	-	-	-
TCGA-02-0023	MDM2	-	-	-	-
TCGA-16-1047	MDM2	-	-	-	-
TCGA-08-0375	MDM2	-	-	-	-
TCGA-19-1386	MDM2	-	-	-	-
TCGA-08-0355	MDM2	-	-	-	-
TCGA-02-0430	MDM2	-	-	-	-
TCGA-15-1446	MDM2	-	-	-	-
TCGA-08-0525	MDM2	-	-	-	-
TCGA-26-1440	MDM2	-	-	-	-
TCGA-19-1789	MDM2	-	-	-	-
TCGA-12-1094	MDM2	-	-	-	-
TCGA-08-0518	MDM2	-	-	-	-
TCGA-08-0354	MDM2	-	-	-	-
TCGA-19-0964	MDM2	-	-	-	-
TCGA-14-1402	MDM2	-	-	-	0.187
TCGA-08-0244	MDM2	-	-	-	-
TCGA-16-1062	MDM2	-	-	-	-
TCGA-12-3648	MDM2	-	-	-	-
TCGA-28-1755	MDM2	-	-	-	-
TCGA-02-0016	MDM2	-	-	-	-
TCGA-08-0529	MDM2	-	-	-	-
TCGA-08-0246	MDM2	-	-	-	-
TCGA-02-0289	MDM2	-	-	-	-
TCGA-02-0285	MDM2	-	-	-	-
TCGA-02-0068	MDM2	-	-	-	-
TCGA-06-0879	MDM2	-	-	-	-
TCGA-02-0015	MDM2	-	-	-	-
TCGA-02-0027	MDM2	-	-	-	-
TCGA-28-6450	MDM2	-	-	-	-
TCGA-19-5958	MDM2	-	-	-	-
TCGA-16-1056	MDM2	-	-	-	-
TCGA-02-0037	MDM2	-	-	-	-
TCGA-12-1091	MDM2	-	-	-	-
TCGA-12-0703	MDM2	-	-	-	-
TCGA-08-0521	MDM2	-	-	-	-
TCGA-12-1098	MDM2	-	-	-	-
TCGA-32-2638	MDM2	-	-	-	-0.012
TCGA-06-5856	MDM2	Gain	0	2	14.969
TCGA-26-5132	MDM2	Gain	0	2	25.249
TCGA-02-0102	MDM2	Gain	0	2	-
TCGA-06-6390	MDM2	Gain	0	2	-
TCGA-02-2485	MDM2	-	-	-	-0.166
TCGA-32-1970	MDM2	-	-	-	-0.098
TCGA-19-2625	MDM2	-	-	-	-0.004
TCGA-27-1835	MDM2	-	-	-	-0.118
TCGA-28-5219	MDM2	-	-	-	-
TCGA-06-0157	MDM2	-	-	-	-0.01
TCGA-19-2621	MDM2	-	-	-	-
TCGA-32-1977	MDM2	-	-	-	-
TCGA-06-0402	MDM2	-	-	-	-
TCGA-12-1600	MDM2	-	-	-	-
TCGA-02-0021	MDM2	-	-	-	-
TCGA-02-0269	MDM2	-	-	-	-
TCGA-08-0356	MDM2	-	-	-	-
TCGA-06-1804	MDM2	-	-	-	-0.117
TCGA-12-0820	MDM2	-	-	-	-
TCGA-76-4928	MDM2	-	-	-	0.024
TCGA-02-0266	MDM2	-	-	-	-
TCGA-19-4068	MDM2	-	-	-	-
TCGA-12-0656	MDM2	-	-	-	-
TCGA-02-0070	MDM2	-	-	-	-
TCGA-08-0516	MDM2	-	-	-	-
TCGA-06-0152	MDM2	Gain	0	2	-0.009
TCGA-06-0155	MDM2	Mut	1	-	-
TCGA-06-0210	MDM2	-	-	-	0.057
TCGA-28-1753	MDM2	-	-	-	0.006
TCGA-06-0644	MDM2	-	-	-	-0.11
TCGA-28-5216	MDM2	-	-	-	-0.107
TCGA-06-0154	MDM2	-	-	-	-
TCGA-06-0750	MDM2	-	-	-	0.083
TCGA-06-0412	MDM2	-	-	-	-
TCGA-32-4213	MDM2	-	-	-	0.418
TCGA-06-0143	MDM2	-	-	-	-
TCGA-26-5139	MDM2	-	-	-	-0.033
TCGA-16-1045	MDM2	-	-	-	0.006
TCGA-28-5209	MDM2	-	-	-	-0.045
TCGA-14-1823	MDM2	-	-	-	0.834
TCGA-06-0878	MDM2	-	-	-	0.155
TCGA-14-1452	MDM2	-	-	-	-
TCGA-12-0778	MDM2	-	-	-	-
TCGA-02-0064	MDM2	-	-	-	-
TCGA-06-0124	MDM2	-	-	-	-
TCGA-02-2486	MDM2	-	-	-	0.076
TCGA-02-0106	MDM2	-	-	-	-
TCGA-28-5208	MDM2	-	-	-	-0.108
TCGA-32-2494	MDM2	-	-	-	-
TCGA-41-3393	MDM2	-	-	-	-
TCGA-06-0122	MDM2	-	-	-	-
TCGA-02-0116	MDM2	-	-	-	-
TCGA-16-1060	MDM2	-	-	-	-
TCGA-32-2615	MDM2	-	-	-	0.047
TCGA-06-2561	MDM2	-	-	-	0.314
TCGA-06-5418	MDM2	-	-	-	0.067
TCGA-14-1396	MDM2	-	-	-	-
TCGA-06-0175	MDM2	-	-	-	-
TCGA-27-2524	MDM2	-	-	-	-0.03
TCGA-06-1802	MDM2	-	-	-	-
TCGA-06-2562	MDM2	-	-	-	0.058
TCGA-08-0510	MDM2	-	-	-	-
TCGA-12-1095	MDM2	-	-	-	-
TCGA-12-0620	MDM2	-	-	-	-
TCGA-06-1086	MDM2	-	-	-	-
TCGA-02-0051	MDM2	-	-	-	-
TCGA-19-0962	MDM2	-	-	-	-
TCGA-28-1750	MDM2	-	-	-	-
TCGA-02-0086	MDM2	-	-	-	-
TCGA-06-0397	MDM2	-	-	-	-
TCGA-06-2557	MDM2	-	-	-	0.077
TCGA-28-5214	MDM2	Gain	0	2	-
TCGA-06-0140	MDM2	Gain	0	2	-
TCGA-02-0006	MDM2	Gain	0	2	-
TCGA-02-0099	MDM2	Gain	0	2	-
TCGA-26-1438	MDM2	Gain	0	2	-
TCGA-02-0330	MDM2	Gain	0	2	-
TCGA-12-0772	MDM2	Gain	0	2	-
TCGA-02-0039	MDM2	Gain	0	2	-
TCGA-02-0337	MDM2	Gain	0	2	-
TCGA-28-5207	MDM2	-	-	-	0.114
TCGA-27-1838	MDM2	-	-	-	-
TCGA-12-0619	MDM2	-	-	-	-0.054
TCGA-14-1034	MDM2	-	-	-	-0.131
TCGA-06-0184	MDM2	-	-	-	0.091
TCGA-06-0190	MDM2	-	-	-	-0.1
TCGA-27-2519	MDM2	-	-	-	-0.072
TCGA-02-0055	MDM2	-	-	-	-0.163
TCGA-76-6193	MDM2	-	-	-	-
TCGA-28-2509	MDM2	-	-	-	-0.092
TCGA-02-0033	MDM2	-	-	-	-
TCGA-32-2491	MDM2	-	-	-	-
TCGA-26-5136	MDM2	-	-	-	-0.162
TCGA-19-2623	MDM2	-	-	-	-
TCGA-06-0130	MDM2	-	-	-	0.201
TCGA-14-0871	MDM2	-	-	-	-0.156
TCGA-06-0189	MDM2	-	-	-	-
TCGA-28-5215	MDM2	-	-	-	-0.119
TCGA-06-2569	MDM2	-	-	-	-0.134
TCGA-32-2632	MDM2	-	-	-	0.104
TCGA-14-1037	MDM2	-	-	-	-
TCGA-02-2470	MDM2	-	-	-	-
TCGA-06-0149	MDM2	-	-	-	-
TCGA-12-1092	MDM2	-	-	-	-
TCGA-12-0775	MDM2	-	-	-	-
TCGA-06-0881	MDM2	-	-	-	-
TCGA-14-0789	MDM2	-	-	-	-0.058
TCGA-76-6282	MDM2	-	-	-	-
TCGA-06-0650	MDM2	-	-	-	-
TCGA-28-2513	MDM2	-	-	-	0.027
TCGA-12-0829	MDM2	-	-	-	-
TCGA-32-2616	MDM2	-	-	-	-0.009
TCGA-27-1832	MDM2	-	-	-	0.218
TCGA-06-0645	MDM2	-	-	-	0.006
TCGA-28-2501	MDM2	-	-	-	-
TCGA-06-0169	MDM2	-	-	-	-
TCGA-14-0736	MDM2	-	-	-	0.015
TCGA-19-1388	MDM2	-	-	-	-
TCGA-12-0776	MDM2	-	-	-	-
TCGA-08-0390	MDM2	-	-	-	-
TCGA-06-0194	MDM2	-	-	-	-
TCGA-06-0409	MDM2	-	-	-	-
TCGA-14-0783	MDM2	-	-	-	-
TCGA-08-0352	MDM2	-	-	-	-
TCGA-19-1790	MDM2	-	-	-	-
TCGA-28-5213	MDM2	-	-	-	-0.059
TCGA-06-0192	MDM2	-	-	-	-
TCGA-41-3915	MDM2	-	-	-	-0.067
TCGA-41-4097	MDM2	-	-	-	0.155
TCGA-28-2502	MDM2	-	-	-	-
TCGA-06-5412	MDM2	-	-	-	-0.049
TCGA-19-5955	MDM2	-	-	-	-
TCGA-06-0168	MDM2	-	-	-	0.066
TCGA-14-0781	MDM2	-	-	-	0.099
TCGA-02-0079	MDM2	-	-	-	-
TCGA-12-1096	MDM2	-	-	-	-
TCGA-19-5947	MDM2	-	-	-	-
TCGA-27-2527	MDM2	-	-	-	-
TCGA-06-0206	MDM2	-	-	-	-
TCGA-06-5410	MDM2	-	-	-	0.087
TCGA-32-1986	MDM2	-	-	-	-
TCGA-32-2498	MDM2	-	-	-	-
TCGA-06-0141	MDM2	-	-	-	0.467
TCGA-28-5218	MDM2	-	-	-	-0.057
TCGA-32-4209	MDM2	-	-	-	-
TCGA-08-0392	MDM2	-	-	-	-
TCGA-08-0346	MDM2	-	-	-	-
TCGA-12-0827	MDM2	-	-	-	-
TCGA-02-0332	MDM2	-	-	-	-
TCGA-12-1088	MDM2	-	-	-	-
TCGA-12-1090	MDM2	-	-	-	-
TCGA-02-0059	MDM2	-	-	-	-
TCGA-02-0025	MDM2	-	-	-	-
TCGA-19-1389	MDM2	-	-	-	2.457
TCGA-06-0139	MDM2	-	-	-	-
TCGA-06-0176	MDM2	-	-	-	-
TCGA-06-1800	MDM2	-	-	-	-
TCGA-06-5858	MDM2	-	-	-	-0.104
TCGA-19-1787	MDM2	-	-	-	-0.003
TCGA-06-0214	MDM2	Gain	0	2	-
TCGA-12-0670	MDM2	Gain	0	2	-
TCGA-14-0817	MDM2	-	-	-	-0.16
TCGA-06-0221	MDM2	-	-	-	-0.065
TCGA-06-0188	MDM2	-	-	-	-
TCGA-76-4929	MDM2	-	-	-	-0.048
TCGA-14-1459	MDM2	-	-	-	-
TCGA-27-1834	MDM2	-	-	-	-0.079
TCGA-12-0821	MDM2	-	-	-	-0.024
TCGA-19-2620	MDM2	-	-	-	-0.043
TCGA-06-0185	MDM2	-	-	-	-
TCGA-14-1829	MDM2	-	-	-	0.1
TCGA-27-1831	MDM2	-	-	-	0.254
TCGA-06-5413	MDM2	-	-	-	-0.052
TCGA-14-2554	MDM2	-	-	-	0.038
TCGA-12-5295	MDM2	-	-	-	-0.011
TCGA-06-0208	MDM2	-	-	-	-
TCGA-02-0451	MDM2	-	-	-	-
TCGA-12-0707	MDM2	-	-	-	-
TCGA-12-1097	MDM2	-	-	-	-
TCGA-14-1827	MDM2	-	-	-	-
TCGA-02-0089	MDM2	-	-	-	-
TCGA-12-3649	MDM2	-	-	-	-
TCGA-41-3392	MDM2	-	-	-	-
TCGA-06-0219	MDM2	-	-	-	0.18
TCGA-16-1063	MDM2	-	-	-	-
TCGA-28-5204	MDM2	-	-	-	0.007
TCGA-14-0866	MDM2	-	-	-	-
TCGA-12-1089	MDM2	-	-	-	-
TCGA-12-0828	MDM2	-	-	-	-
TCGA-28-2506	MDM2	-	-	-	-
TCGA-12-1599	MDM2	-	-	-	-
TCGA-19-0963	MDM2	-	-	-	-
TCGA-12-5301	MDM2	-	-	-	-
TCGA-06-0171	MDM2	-	-	-	0.386
TCGA-08-0520	MDM2	-	-	-	-
TCGA-06-5859	MDM2	-	-	-	0.181
TCGA-06-2566	MDM2	-	-	-	-
TCGA-02-0324	MDM2	-	-	-	-
TCGA-12-3651	MDM2	-	-	-	-
TCGA-27-2526	MDM2	Gain	0	2	8.25
TCGA-06-0173	MDM2	Gain	0	2	-
TCGA-06-0162	MDM2	Gain	0	2	-
TCGA-06-0182	MDM2	Gain	0	2	-
TCGA-06-0138	MDM2	Gain	0	2	11.24
TCGA-06-0939	MDM2	Gain	0	2	-
TCGA-32-4211	MDM2	Gain	0	2	-
TCGA-12-0826	MDM2	Gain	0	2	-
TCGA-02-0052	MDM2	Gain	0	2	-
TCGA-06-0237	MDM2	-	-	-	-
TCGA-06-2567	MDM2	-	-	-	-0.064
TCGA-06-0195	MDM2	-	-	-	-
TCGA-19-1791	MDM2	-	-	-	-
TCGA-27-2518	MDM2	-	-	-	-
TCGA-06-5411	MDM2	-	-	-	-0.045
TCGA-32-1982	MDM2	-	-	-	0.032
TCGA-06-0142	MDM2	-	-	-	-
TCGA-26-1799	MDM2	-	-	-	-
TCGA-08-0386	MDM2	-	-	-	-0.173
TCGA-12-1598	MDM2	-	-	-	-
TCGA-02-0083	MDM2	-	-	-	-
TCGA-08-0349	MDM2	-	-	-	-
TCGA-06-0133	MDM2	-	-	-	-
TCGA-06-0179	MDM2	-	-	-	-
TCGA-06-0240	MDM2	-	-	-	-
TCGA-14-2555	MDM2	-	-	-	-
TCGA-28-1752	MDM2	-	-	-	-
TCGA-06-0132	MDM2	-	-	-	0.009
TCGA-06-0649	MDM2	-	-	-	-0.137
TCGA-76-4927	MDM2	-	-	-	-0.059
TCGA-06-0749	MDM2	-	-	-	-0.158
TCGA-06-0213	MDM2	-	-	-	-
TCGA-06-0882	MDM2	-	-	-	0.111
TCGA-14-0812	MDM2	-	-	-	-
TCGA-12-0773	MDM2	-	-	-	-
TCGA-32-1980	MDM2	-	-	-	0.033
TCGA-08-0389	MDM2	-	-	-	-
TCGA-08-0380	MDM2	-	-	-	-
TCGA-14-3476	MDM2	-	-	-	-
TCGA-06-0167	MDM2	-	-	-	-
TCGA-06-0178	MDM2	-	-	-	-0.028
TCGA-06-0648	MDM2	Gain	0	2	-
TCGA-06-0646	MDM2	-	-	-	-0.028
TCGA-41-2575	MDM2	-	-	-	-
TCGA-27-1836	MDM2	-	-	-	-
TCGA-14-0813	MDM2	-	-	-	-
TCGA-76-4934	MDM2	-	-	-	-
TCGA-14-1825	MDM2	-	-	-	-0.064
TCGA-76-4925	MDM2	-	-	-	-0.057
TCGA-32-4210	MDM2	-	-	-	-
TCGA-06-0241	MDM2	-	-	-	-
TCGA-19-1390	MDM2	-	-	-	-0.039
TCGA-27-1830	MDM2	-	-	-	-0.078
TCGA-27-2521	MDM2	-	-	-	-0.154
TCGA-02-2483	MDM2	-	-	-	-0.003
TCGA-14-4157	MDM2	-	-	-	-
TCGA-14-1401	MDM2	-	-	-	-
TCGA-76-4935	MDM2	-	-	-	-
TCGA-19-1387	MDM2	-	-	-	-
TCGA-12-3650	MDM2	-	-	-	-0.027
TCGA-08-0353	MDM2	-	-	-	-
TCGA-06-0745	MDM2	-	-	-	-0.033
TCGA-32-5222	MDM2	-	-	-	0.036
TCGA-06-0216	MDM2	-	-	-	-
TCGA-02-0048	MDM2	-	-	-	-
TCGA-76-6191	MDM2	-	-	-	-
TCGA-14-0865	MDM2	-	-	-	-
TCGA-08-0359	MDM2	-	-	-	-
TCGA-02-0446	MDM2	-	-	-	-
TCGA-06-0410	MDM2	-	-	-	-
TCGA-02-0024	MDM2	-	-	-	-
TCGA-02-0014	MDM2	-	-	-	-
TCGA-08-0347	MDM2	-	-	-	-
TCGA-26-5134	MDM2	-	-	-	0.153
TCGA-14-1455	MDM2	-	-	-	-
TCGA-02-0440	MDM2	-	-	-	-
TCGA-02-0047	MDM2	-	-	-	-0.085
TCGA-14-1795	MDM2	-	-	-	-
TCGA-02-0104	MDM2	-	-	-	-
TCGA-02-0281	MDM2	-	-	-	-
TCGA-08-0517	MDM2	-	-	-	-
TCGA-19-5956	MDM2	-	-	-	-
TCGA-08-0348	MDM2	-	-	-	-
TCGA-76-6285	MDM2	-	-	-	-
TCGA-06-0413	MDM2	-	-	-	-
TCGA-06-1801	MDM2	-	-	-	-
TCGA-32-1976	MDM2	-	-	-	-
TCGA-08-0345	MDM2	-	-	-	-
TCGA-15-1449	MDM2	-	-	-	-
TCGA-32-4208	MDM2	Gain	0	2	-
TCGA-06-0174	MDM2	Gain	0	2	15.674
TCGA-12-0616	MDM2	Gain	0	2	18.329
TCGA-19-2624	MDM2	Gain	0	2	26.6
TCGA-41-2571	MDM2	Gain	0	2	7.04
TCGA-06-0686	MDM2	Gain	0	2	9.585
TCGA-12-1602	MDM2	Gain	0	2	-
TCGA-06-0177	MDM2	Gain	0	2	-
TCGA-19-0957	MDM2	Gain	0	2	16.367
TCGA-26-5135	MDM2	Gain	0	2	5.834
TCGA-02-0321	MDM2	Gain	0	2	-
TCGA-02-0060	MDM2	Gain	0	2	-
TCGA-14-1451	MDM2	Gain	0	2	-
TCGA-12-0618	MDM2	Mut	1	-	-0.113
TCGA-12-3646	MDM2	-	-	-	-
TCGA-06-0129	MDM2	-	-	-	0.036
TCGA-02-0003	MDM2	-	-	-	-
TCGA-14-1456	MDM2	-	-	-	-
TCGA-06-2559	MDM2	-	-	-	-0.022
TCGA-16-0846	MDM2	-	-	-	-0.127
TCGA-32-2634	MDM2	-	-	-	0.058
TCGA-06-0875	MDM2	-	-	-	-
TCGA-06-2558	MDM2	-	-	-	-0.07
TCGA-06-2570	MDM2	-	-	-	-0.044
TCGA-41-5651	MDM2	-	-	-	-0.098
TCGA-06-5417	MDM2	-	-	-	-0.049
TCGA-26-5133	MDM2	-	-	-	-0.104
TCGA-06-0128	MDM2	-	-	-	-
TCGA-19-2629	MDM2	-	-	-	-0.152
TCGA-15-1444	MDM2	-	-	-	-0.099
TCGA-06-6389	MDM2	-	-	-	-
TCGA-26-1442	MDM2	-	-	-	-0.125
TCGA-06-0238	MDM2	-	-	-	-0.037
TCGA-02-0007	MDM2	-	-	-	-
TCGA-02-0046	MDM2	-	-	-	-
TCGA-14-1794	MDM2	-	-	-	-
TCGA-12-1099	MDM2	-	-	-	-
TCGA-06-1087	MDM2	-	-	-	-
TCGA-06-0166	MDM2	-	-	-	-
TCGA-76-6192	MDM2	-	-	-	-
TCGA-12-1597	MDM2	-	-	-	0.042
TCGA-41-2573	MDM2	-	-	-	-
TCGA-28-2510	MDM2	-	-	-	-0.129
TCGA-02-0074	MDM2	-	-	-	-
TCGA-19-0960	MDM2	-	-	-	-
TCGA-02-0069	MDM2	-	-	-	-
TCGA-16-0848	MDM2	-	-	-	-
TCGA-08-0524	MDM2	-	-	-	-
TCGA-14-3477	MDM2	-	-	-	-
TCGA-08-0245	MDM2	-	-	-	-
TCGA-02-0339	MDM2	-	-	-	-
TCGA-06-6391	MDM2	-	-	-	-
TCGA-16-0850	MDM2	-	-	-	-
TCGA-08-0350	MDM2	-	-	-	-
TCGA-28-1756	MDM2	-	-	-	-
TCGA-76-4932	MDM2	-	-	-	-0.017
TCGA-02-0011	MDM2	-	-	-	-
TCGA-06-0146	MDM2	-	-	-	-
TCGA-02-0087	MDM2	-	-	-	-
TCGA-19-1392	MDM2	-	-	-	-
TCGA-06-1805	MDM2	-	-	-	-
TCGA-28-1746	MDM2	-	-	-	-
TCGA-19-5960	MDM2	-	-	-	-0.194
TCGA-02-0026	MDM2	-	-	-	-
TCGA-06-0414	MDM2	-	-	-	-
TCGA-02-0010	MDM2	-	-	-	-
TCGA-08-0344	MDM2	-	-	-	-
TCGA-08-0351	MDM2	-	-	-	-
TCGA-02-0258	MDM2	-	-	-	-
TCGA-14-1821	MDM2	-	-	-	-
TCGA-32-1973	MDM2	-	-	-	-
TCGA-02-2466	MDM2	-	-	-	-
TCGA-14-1454	MDM2	-	-	-	-
TCGA-16-0849	MDM2	-	-	-	-
TCGA-12-0818	MDM2	-	-	-	-
TCGA-06-5416	MDM2	-	-	-	-0.086
TCGA-02-0071	TP53	-	-	-	-
TCGA-32-1978	TP53	-	-	-	-
TCGA-06-0187	TP53	-	-	-	0.1
TCGA-06-0743	TP53	Mut	1	-	0.244
TCGA-06-2563	TP53	Mut	1	-	0.514
TCGA-06-0876	TP53	Mut	1	-	-
TCGA-06-5408	TP53	Mut	1	-	0.007
TCGA-06-0744	TP53	Mut	1	-	0.071
TCGA-32-1991	TP53	-	-	-	-
TCGA-19-5954	TP53	-	-	-	-
TCGA-08-0357	TP53	-	-	-	-
TCGA-08-0514	TP53	-	-	-	-
TCGA-12-0692	TP53	-	-	-	-
TCGA-28-5220	TP53	-	-	-	-0.001
TCGA-76-4926	TP53	-	-	-	-0.082
TCGA-76-4931	TP53	-	-	-	-0.009
TCGA-06-2565	TP53	-	-	-	0.451
TCGA-16-1048	TP53	-	-	-	-
TCGA-26-1439	TP53	-	-	-	-
TCGA-06-0137	TP53	-	-	-	-
TCGA-14-0786	TP53	-	-	-	-
TCGA-06-0125	TP53	-	-	-	0.488
TCGA-81-5910	TP53	-	-	-	-
TCGA-06-0211	TP53	-	-	-	0.831
TCGA-32-1979	TP53	-	-	-	-
TCGA-15-0742	TP53	-	-	-	0.334
TCGA-06-0158	TP53	-	-	-	0.265
TCGA-14-0790	TP53	-	-	-	0.374
TCGA-06-0747	TP53	-	-	-	0.084
TCGA-27-2528	TP53	-	-	-	-0.108
TCGA-12-3652	TP53	-	-	-	-0.288
TCGA-28-1747	TP53	-	-	-	0.169
TCGA-32-2495	TP53	-	-	-	-
TCGA-16-0861	TP53	-	-	-	-
TCGA-02-0333	TP53	-	-	-	-
TCGA-06-0148	TP53	-	-	-	-
TCGA-19-5950	TP53	-	-	-	-
TCGA-14-0787	TP53	-	-	-	1.24
TCGA-02-0043	TP53	-	-	-	-
TCGA-02-0260	TP53	-	-	-	-
TCGA-06-5415	TP53	-	-	-	0.121
TCGA-28-1749	TP53	-	-	-	-
TCGA-28-1757	TP53	-	-	-	-
TCGA-12-0780	TP53	-	-	-	-
TCGA-12-5299	TP53	-	-	-	0.324
TCGA-02-0009	TP53	-	-	-	-
TCGA-02-0422	TP53	-	-	-	-
TCGA-02-0038	TP53	-	-	-	-
TCGA-12-0615	TP53	-	-	-	-
TCGA-32-4719	TP53	-	-	-	-
TCGA-19-1786	TP53	-	-	-	-
TCGA-19-5959	TP53	-	-	-	-
TCGA-19-5952	TP53	-	-	-	-
TCGA-27-1837	TP53	-	-	-	-0.012
TCGA-19-2631	TP53	-	-	-	-
TCGA-41-2572	TP53	-	-	-	-0.048
TCGA-12-3653	TP53	-	-	-	-0.492
TCGA-08-0358	TP53	-	-	-	-
TCGA-19-2619	TP53	-	-	-	0.632
TCGA-27-1833	TP53	-	-	-	-
TCGA-02-0317	TP53	-	-	-	-
TCGA-06-0877	TP53	-	-	-	-
TCGA-12-0688	TP53	-	-	-	-
TCGA-19-5951	TP53	-	-	-	-
TCGA-14-1453	TP53	-	-	-	-
TCGA-06-0145	TP53	-	-	-	-
TCGA-26-1443	TP53	-	-	-	-
TCGA-87-5896	TP53	-	-	-	-
TCGA-06-2564	TP53	-	-	-	0.448
TCGA-06-0126	TP53	-	-	-	-
TCGA-27-2523	TP53	-	-	-	0.299
TCGA-28-2514	TP53	-	-	-	-0.352
TCGA-06-5414	TP53	-	-	-	0.117
TCGA-02-0290	TP53	-	-	-	-
TCGA-12-0657	TP53	-	-	-	-
TCGA-08-0531	TP53	-	-	-	-
TCGA-12-0819	TP53	-	-	-	-
TCGA-16-1055	TP53	-	-	-	-
TCGA-06-0127	TP53	-	-	-	-
TCGA-02-0023	TP53	-	-	-	-
TCGA-16-1047	TP53	-	-	-	-
TCGA-08-0375	TP53	-	-	-	-
TCGA-19-1386	TP53	-	-	-	-
TCGA-08-0355	TP53	-	-	-	-
TCGA-02-0430	TP53	-	-	-	-
TCGA-15-1446	TP53	-	-	-	-
TCGA-08-0525	TP53	-	-	-	-
TCGA-26-1440	TP53	-	-	-	-
TCGA-19-1789	TP53	-	-	-	-
TCGA-12-1094	TP53	-	-	-	-
TCGA-08-0518	TP53	-	-	-	-
TCGA-08-0354	TP53	-	-	-	-
TCGA-19-0964	TP53	-	-	-	-
TCGA-14-1402	TP53	-	-	-	0.075
TCGA-08-0244	TP53	-	-	-	-
TCGA-16-1062	TP53	-	-	-	-
TCGA-12-3648	TP53	-	-	-	-
TCGA-28-1755	TP53	-	-	-	-
TCGA-02-0016	TP53	-	-	-	-
TCGA-08-0529	TP53	-	-	-	-
TCGA-08-0246	TP53	-	-	-	-
TCGA-02-0289	TP53	-	-	-	-
TCGA-02-0285	TP53	-	-	-	-
TCGA-02-0068	TP53	-	-	-	-
TCGA-06-0879	TP53	-	-	-	-
TCGA-02-0015	TP53	-	-	-	-
TCGA-02-0027	TP53	-	-	-	-
TCGA-28-6450	TP53	-	-	-	-
TCGA-19-5958	TP53	-	-	-	-
TCGA-16-1056	TP53	-	-	-	-
TCGA-02-0037	TP53	-	-	-	-
TCGA-12-1091	TP53	-	-	-	-
TCGA-12-0703	TP53	-	-	-	-
TCGA-08-0521	TP53	-	-	-	-
TCGA-12-1098	TP53	-	-	-	-
TCGA-32-2638	TP53	-	-	-	0.284
TCGA-06-5856	TP53	-	-	-	0.295
TCGA-26-5132	TP53	-	-	-	2.715
TCGA-02-0102	TP53	-	-	-	-
TCGA-06-6390	TP53	-	-	-	-
TCGA-02-2485	TP53	Mut	1	-	0.767
TCGA-32-1970	TP53	Mut	1	-	0.224
TCGA-19-2625	TP53	Mut	1	-	0.233
TCGA-27-1835	TP53	Mut	1	-	-0.238
TCGA-28-5219	TP53	Mut	1	-	-
TCGA-06-0157	TP53	-	-	-	0.673
TCGA-19-2621	TP53	-	-	-	-
TCGA-32-1977	TP53	-	-	-	-
TCGA-06-0402	TP53	-	-	-	-
TCGA-12-1600	TP53	-	-	-	-
TCGA-02-0021	TP53	-	-	-	-
TCGA-02-0269	TP53	-	-	-	-
TCGA-08-0356	TP53	-	-	-	-
TCGA-06-1804	TP53	-	-	-	2.48
TCGA-12-0820	TP53	-	-	-	-
TCGA-76-4928	TP53	-	-	-	0.206
TCGA-02-0266	TP53	-	-	-	-
TCGA-19-4068	TP53	-	-	-	-
TCGA-12-0656	TP53	-	-	-	-
TCGA-02-0070	TP53	-	-	-	-
TCGA-08-0516	TP53	-	-	-	-
